45.08,858.16,103.00
45.03,858.16,103.00
44.81,858.16,103.00
45.02,858.16,103.00
44.63,858.16,103.00
44.80,858.16,103.00
44.90,858.16,103.00
44.90,858.16,103.00
44.90,858.16,103.00
44.90,858.16,103.00
44.90,858.16,103.00
44.85,858.16,103.00
44.80,858.16,103.00
44.90,858.16,103.00
44.85,858.16,103.00
44.85,858.16,103.00
44.85,858.16,103.00
44.90,858.16,103.00
44.90,858.16,103.00
45.94,858.16,103.00
45.08,858.16,103.00
45.08,858.16,103.00
45.08,858.16,103.00
45.08,858.16,103.00
45.08,858.16,103.00
45.13,858.16,103.00
45.08,858.16,103.00
45.13,858.16,103.00
45.18,858.16,103.00
45.08,858.16,103.00
45.18,858.16,103.00
45.13,858.16,103.00
45.08,858.16,103.00
45.13,858.16,103.00
45.51,858.16,103.00
44.80,858.16,103.00
44.49,858.16,103.00
44.44,858.16,103.00
44.38,858.16,103.00
44.38,858.16,103.00
44.38,858.16,103.00
44.49,858.16,103.00
44.44,858.16,103.00
44.49,858.16,103.00
44.59,858.16,103.00
44.49,858.16,103.00
44.59,858.16,103.00
44.59,858.16,103.00
44.59,858.16,103.00
44.59,858.16,103.00
44.26,858.16,103.00
45.08,858.16,103.00
45.13,858.16,103.00
45.13,858.16,103.00
45.08,858.16,103.00
45.13,858.16,103.00
45.08,858.16,103.00
45.08,858.16,103.00
45.13,858.16,103.00
45.08,858.16,103.00
45.08,858.16,103.00
45.13,858.16,103.00
45.13,858.16,103.00
45.08,858.16,103.00
45.03,858.16,103.00
45.08,858.16,103.00
44.05,858.16,103.00
44.90,858.16,103.00
44.90,858.16,103.00
44.90,858.16,103.00
44.90,858.16,103.00
44.85,858.16,103.00
44.85,858.16,103.00
44.90,858.16,103.00
44.80,858.16,103.00
44.85,858.16,103.00
44.85,858.16,103.00
44.96,858.16,103.00
44.85,858.16,103.00
44.90,858.16,103.00
44.85,858.16,103.00
44.90,858.16,103.00
45.31,858.16,103.00
45.03,858.16,103.00
45.03,858.16,103.00
45.03,858.16,103.00
44.97,858.16,103.00
45.03,858.16,103.00
44.92,858.16,103.00
45.03,858.16,103.00
44.92,858.16,103.00
44.92,858.16,103.00
44.92,858.16,103.00
44.92,858.16,103.00
44.92,858.16,103.00
44.92,858.16,103.00
44.92,858.16,103.00
45.11,858.16,103.00
43.72,858.16,103.00
43.71,858.16,103.00
43.50,858.16,103.00
43.60,858.16,103.00
43.50,858.16,103.00
43.45,858.16,103.00
43.50,858.16,103.00
43.45,858.16,103.00
43.45,858.16,103.00
43.41,858.16,103.00
43.45,858.16,103.00
43.50,858.16,103.00
43.50,858.16,103.00
43.45,858.16,103.00
43.45,858.16,103.00
44.28,858.16,103.00
44.77,858.16,103.00
44.77,858.16,103.00
44.77,858.16,103.00
44.77,858.16,103.00
44.77,858.16,103.00
44.72,858.16,103.00
44.77,858.16,103.00
44.71,858.16,103.00
44.66,858.16,103.00
44.66,858.16,103.00
44.66,858.16,103.00
44.66,858.16,103.00
44.77,858.16,103.00
44.66,858.16,103.00
43.74,858.16,103.00
44.54,858.16,103.00
44.59,858.16,103.00
44.54,858.16,103.00
44.54,858.16,103.00
44.54,858.16,103.00
44.54,858.16,103.00
44.59,858.16,103.00
44.54,858.16,103.00
44.54,858.16,103.00
44.54,858.16,103.00
44.54,858.16,103.00
44.54,858.16,103.00
44.54,858.16,103.00
44.49,858.16,103.00
44.49,858.16,103.00
45.52,858.16,103.00
44.77,858.16,103.00
44.66,858.16,103.00
44.66,858.16,103.00
44.66,858.16,103.00
44.66,858.16,103.00
44.66,858.16,103.00
44.66,858.16,103.00
44.72,858.16,103.00
44.66,858.16,103.00
44.61,858.16,103.00
44.66,858.16,103.00
44.66,858.16,103.00
44.66,858.16,103.00
44.55,858.16,103.00
44.90,858.16,103.00
43.58,858.16,103.00
43.30,858.16,103.00
43.51,858.16,103.00
43.41,858.16,103.00
43.35,858.16,103.00
43.41,858.16,103.00
43.35,858.16,103.00
43.30,858.16,103.00
43.30,858.16,103.00
43.30,858.16,103.00
43.45,858.16,103.00
43.41,858.16,103.00
43.45,858.16,103.00
43.40,858.16,103.00
43.45,858.16,103.00
43.22,858.16,103.00
44.61,858.16,103.00
44.60,858.16,103.00
44.61,858.16,103.00
44.61,858.16,103.00
44.61,858.16,103.00
44.61,858.16,103.00
44.61,858.16,103.00
44.55,858.16,103.00
44.61,858.16,103.00
44.61,858.16,103.00
44.61,858.16,103.00
44.61,858.16,103.00
44.55,858.16,103.00
44.61,858.16,103.00
44.55,858.16,103.00
44.16,858.16,103.00
43.20,858.16,103.00
43.14,858.16,103.00
43.41,858.16,103.00
43.45,858.16,103.00
43.45,858.16,103.00
43.45,858.16,103.00
43.45,858.16,103.00
43.35,858.16,103.00
43.50,858.16,103.00
43.40,858.16,103.00
43.45,858.16,103.00
43.56,858.16,103.00
43.56,858.16,103.00
43.60,858.16,103.00
43.18,858.16,103.00
44.45,858.16,103.00
44.51,858.16,103.00
44.40,858.16,103.00
38.73,858.16,103.00
27.10,858.16,103.00
38.62,858.16,103.00
43.83,858.16,103.00
45.08,858.16,103.00
43.04,858.16,103.00
44.40,858.16,103.00
44.35,858.16,103.00
44.35,858.16,103.00
44.29,858.16,103.00
44.35,858.16,103.00
44.24,858.16,103.00
44.71,858.16,103.00
44.64,858.16,103.00
44.64,858.16,103.00
44.64,858.16,103.00
44.59,858.16,103.00
44.59,858.16,103.00
44.59,858.16,103.00
44.54,858.16,103.00
44.54,858.16,103.00
44.59,858.16,103.00
44.54,858.16,103.00
44.59,858.16,103.00
44.54,858.16,103.00
44.54,858.16,103.00
44.54,858.16,103.00
45.28,858.16,103.00
44.21,858.16,103.00
44.03,858.16,103.00
44.14,858.16,103.00
44.20,858.16,103.00
44.19,858.16,103.00
44.19,858.16,103.00
44.25,858.16,103.00
44.25,858.16,103.00
44.35,858.16,103.00
44.25,858.16,103.00
44.35,858.16,103.00
44.35,858.16,103.00
44.35,863.73,101.00
44.29,863.73,101.00
44.25,863.73,101.00
43.57,863.73,101.00
44.54,863.73,101.00
44.59,863.73,101.00
44.54,863.73,101.00
44.54,863.73,101.00
44.54,863.73,101.00
44.54,863.73,101.00
44.54,863.73,101.00
44.54,863.73,101.00
44.54,863.73,101.00
44.54,863.73,101.00
44.54,863.73,101.00
44.54,863.73,101.00
44.49,863.73,101.00
44.54,863.73,101.00
43.85,863.73,101.00
44.08,863.73,101.00
44.14,863.73,101.00
44.14,863.73,101.00
44.19,863.73,101.00
44.14,863.73,101.00
44.14,863.73,101.00
44.14,863.73,101.00
44.14,863.73,101.00
44.14,863.73,101.00
44.14,863.73,101.00
44.24,863.73,101.00
44.19,863.73,101.00
44.14,863.73,101.00
44.14,863.73,101.00
44.19,863.73,101.00
43.69,863.73,101.00
44.59,863.73,101.00
44.64,863.73,101.00
44.59,863.73,101.00
43.05,863.73,101.00
43.05,863.73,101.00
44.64,863.73,101.00
44.59,863.73,101.00
44.64,863.73,101.00
43.15,863.73,101.00
43.15,863.73,101.00
43.05,863.73,101.00
43.20,863.73,101.00
43.24,863.73,101.00
43.24,863.73,101.00
43.30,863.73,101.00
44.13,863.73,101.00
44.77,863.73,101.00
44.77,863.73,101.00
44.77,863.73,101.00
44.77,863.73,101.00
44.77,863.73,101.00
44.77,863.73,101.00
44.82,863.73,101.00
44.87,863.73,101.00
44.82,863.73,101.00
44.82,863.73,101.00
44.87,863.73,101.00
44.87,863.73,101.00
44.87,863.73,101.00
44.87,863.73,101.00
43.91,863.73,101.00
44.59,863.73,101.00
44.59,863.73,101.00
44.59,863.73,101.00
44.59,863.73,101.00
44.59,863.73,101.00
44.64,863.73,101.00
44.59,863.73,101.00
44.59,863.73,101.00
44.54,863.73,101.00
44.59,863.73,101.00
44.49,863.73,101.00
44.49,863.73,101.00
44.49,863.73,101.00
44.38,863.73,101.00
44.38,863.73,101.00
45.62,863.73,101.00
44.82,863.73,101.00
44.93,863.73,101.00
44.87,863.73,101.00
44.98,863.73,101.00
44.98,863.73,101.00
45.08,863.73,101.00
45.03,863.73,101.00
44.98,863.73,101.00
44.98,863.73,101.00
44.98,863.73,101.00
44.87,863.73,101.00
44.98,863.73,101.00
45.03,863.73,101.00
45.03,863.73,101.00
45.71,863.73,101.00
45.06,863.73,101.00
44.65,863.73,101.00
44.76,863.73,101.00
44.65,863.73,101.00
44.65,863.73,101.00
44.60,863.73,101.00
44.91,863.73,101.00
44.97,863.73,101.00
44.86,863.73,101.00
44.91,863.73,101.00
44.28,863.73,101.00
44.23,863.73,101.00
43.82,863.73,101.00
35.80,863.73,101.00
37.99,863.73,101.00
42.97,863.73,101.00
45.45,863.73,101.00
45.45,863.73,101.00
45.56,863.73,101.00
45.40,863.73,101.00
45.45,863.73,101.00
45.45,863.73,101.00
45.45,863.73,101.00
45.50,863.73,101.00
45.50,863.73,101.00
45.50,863.73,101.00
45.45,863.73,101.00
45.45,863.73,101.00
45.45,863.73,101.00
45.45,863.73,101.00
46.28,863.73,101.00
45.76,863.73,101.00
45.76,863.73,101.00
45.76,863.73,101.00
45.70,863.73,101.00
45.65,863.73,101.00
45.70,863.73,101.00
45.65,863.73,101.00
45.65,863.73,101.00
45.70,863.73,101.00
45.65,863.73,101.00
45.65,863.73,101.00
45.60,863.73,101.00
45.60,863.73,101.00
45.54,863.73,101.00
45.65,863.73,101.00
46.08,863.73,101.00
45.33,863.73,101.00
45.27,863.73,101.00
45.23,863.73,101.00
45.17,863.73,101.00
45.23,863.73,101.00
45.23,863.73,101.00
45.27,863.73,101.00
45.17,863.73,101.00
45.38,863.73,101.00
45.17,863.73,101.00
45.27,863.73,101.00
45.17,863.73,101.00
45.12,863.73,101.00
45.06,863.73,101.00
45.23,863.73,101.00
45.54,863.73,101.00
45.65,863.73,101.00
45.39,863.73,101.00
45.43,863.73,101.00
45.65,863.73,101.00
45.65,863.73,101.00
45.65,863.73,101.00
45.54,863.73,101.00
45.60,863.73,101.00
45.60,863.73,101.00
45.65,863.73,101.00
45.60,863.73,101.00
45.54,863.73,101.00
45.60,863.73,101.00
45.54,863.73,101.00
44.53,863.73,101.00
45.35,863.73,101.00
45.35,863.73,101.00
45.35,863.73,101.00
45.35,863.73,101.00
45.35,863.73,101.00
45.35,863.73,101.00
45.35,863.73,101.00
45.35,863.73,101.00
45.35,863.73,101.00
45.35,863.73,101.00
45.35,863.73,101.00
45.35,863.73,101.00
45.35,863.73,101.00
45.35,863.73,101.00
45.35,863.73,101.00
46.32,863.73,101.00
45.54,863.73,101.00
45.54,863.73,101.00
45.49,863.73,101.00
45.54,863.73,101.00
45.49,863.73,101.00
45.54,863.73,101.00
45.49,863.73,101.00
45.49,863.73,101.00
45.49,863.73,101.00
45.49,863.73,101.00
45.49,863.73,101.00
45.49,863.73,101.00
45.49,863.73,101.00
45.49,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
0.00,863.73,101.00
40.21,863.73,101.00
43.60,863.73,101.00
45.23,863.73,101.00
45.23,863.73,101.00
45.17,863.73,101.00
45.17,863.73,101.00
45.17,863.73,101.00
45.17,863.73,101.00
45.17,863.73,101.00
45.60,863.73,101.00
44.97,863.73,101.00
44.86,863.73,101.00
44.91,863.73,101.00
44.86,863.73,101.00
44.91,863.73,101.00
44.91,863.73,101.00
44.91,863.73,101.00
44.91,863.73,101.00
44.91,863.73,101.00
45.01,863.73,101.00
44.91,863.73,101.00
44.91,863.73,101.00
44.80,863.73,101.00
44.80,863.73,101.00
44.75,863.73,101.00
44.47,863.73,101.00
45.17,863.73,101.00
45.12,863.73,101.00
45.17,863.73,101.00
45.17,863.73,101.00
45.17,863.73,101.00
45.17,863.73,101.00
45.17,863.73,101.00
45.17,863.73,101.00
45.12,863.73,101.00
45.12,863.73,101.00
45.12,863.73,101.00
45.12,863.73,101.00
45.06,863.73,101.00
45.02,863.73,101.00
45.02,863.73,101.00
44.80,863.73,101.00
44.93,863.73,101.00
44.92,863.73,101.00
44.92,863.73,101.00
44.98,863.73,101.00
44.93,863.73,101.00
44.87,863.73,101.00
44.87,863.73,101.00
44.07,863.73,101.00
44.13,863.73,101.00
44.07,863.73,101.00
44.02,863.73,101.00
43.96,863.73,101.00
43.96,863.73,101.00
43.96,863.73,101.00
6.58,863.73,101.00
40.21,863.73,101.00
42.47,863.73,101.00
45.54,863.73,101.00
43.45,863.73,101.00
8.95,863.73,101.00
27.87,863.73,101.00
8.58,863.73,101.00
10.33,863.73,101.00
17.11,863.73,101.00
36.11,863.73,101.00
37.44,863.73,101.00
42.88,863.73,101.00
45.65,863.73,101.00
45.37,863.73,101.00
45.59,863.73,101.00
46.26,889.14,98.00
45.64,889.14,98.00
45.64,889.14,98.00
45.24,889.14,98.00
45.64,889.14,98.00
45.30,889.14,98.00
45.54,889.14,98.00
45.54,889.14,98.00
45.54,889.14,98.00
45.64,889.14,98.00
45.64,889.14,98.00
45.70,889.14,98.00
45.64,889.14,98.00
45.29,889.14,98.00
45.64,889.14,98.00
44.99,889.14,98.00
45.54,889.14,98.00
45.65,889.14,98.00
45.65,889.14,98.00
45.65,889.14,98.00
45.65,889.14,98.00
45.65,889.14,98.00
45.65,889.14,98.00
45.65,889.14,98.00
45.65,889.14,98.00
45.65,889.14,98.00
45.65,889.14,98.00
45.43,889.14,98.00
45.65,889.14,98.00
45.65,889.14,98.00
45.65,889.14,98.00
45.15,889.14,98.00
45.75,889.14,98.00
45.75,889.14,98.00
45.35,889.14,98.00
45.35,889.14,98.00
45.75,889.14,98.00
45.40,889.14,98.00
45.40,889.14,98.00
45.40,889.14,98.00
45.75,889.14,98.00
45.75,889.14,98.00
45.45,889.14,98.00
45.35,889.14,98.00
45.35,889.14,98.00
45.35,889.14,98.00
46.53,889.14,98.00
45.98,889.14,98.00
45.76,889.14,98.00
45.76,889.14,98.00
45.76,889.14,98.00
45.76,889.14,98.00
45.76,889.14,98.00
45.80,889.14,98.00
45.76,889.14,98.00
45.76,889.14,98.00
45.80,889.14,98.00
45.80,889.14,98.00
45.80,889.14,98.00
45.80,889.14,98.00
45.80,889.14,98.00
45.76,889.14,98.00
46.28,889.14,98.00
45.75,889.14,98.00
45.45,889.14,98.00
45.44,889.14,98.00
45.50,889.14,98.00
45.45,889.14,98.00
45.45,889.14,98.00
45.45,889.14,98.00
45.45,889.14,98.00
45.40,889.14,98.00
45.45,889.14,98.00
45.45,889.14,98.00
45.50,889.14,98.00
45.45,889.14,98.00
45.45,889.14,98.00
46.27,889.14,98.00
46.42,889.14,98.00
45.65,889.14,98.00
45.76,889.14,98.00
45.76,889.14,98.00
45.76,889.14,98.00
45.76,889.14,98.00
45.76,889.14,98.00
45.76,889.14,98.00
45.76,889.14,98.00
45.70,889.14,98.00
45.70,889.14,98.00
45.70,889.14,98.00
45.65,889.14,98.00
45.65,889.14,98.00
45.65,889.14,98.00
45.65,889.14,98.00
45.49,889.14,98.00
45.43,889.14,98.00
45.49,889.14,98.00
45.43,889.14,98.00
45.43,889.14,98.00
45.38,889.14,98.00
45.38,889.14,98.00
45.38,889.14,98.00
45.32,889.14,98.00
45.27,889.14,98.00
45.27,889.14,98.00
45.27,889.14,98.00
45.21,889.14,98.00
45.06,889.14,98.00
45.17,889.14,98.00
44.76,889.14,98.00
45.65,889.14,98.00
45.65,889.14,98.00
45.65,889.14,98.00
45.59,889.14,98.00
45.59,889.14,98.00
45.54,889.14,98.00
45.54,889.14,98.00
45.60,889.14,98.00
45.54,889.14,98.00
45.54,889.14,98.00
45.54,889.14,98.00
45.54,889.14,98.00
45.54,889.14,98.00
45.48,889.14,98.00
44.53,889.14,98.00
45.12,889.14,98.00
45.29,889.14,98.00
45.30,889.14,98.00
45.24,889.14,98.00
45.24,889.14,98.00
45.30,889.14,98.00
45.24,889.14,98.00
45.24,889.14,98.00
45.24,889.14,98.00
45.24,889.14,98.00
45.19,889.14,98.00
45.24,889.14,98.00
45.24,889.14,98.00
45.19,889.14,98.00
45.19,889.14,98.00
46.11,889.14,98.00
45.28,889.14,98.00
45.23,889.14,98.00
45.22,889.14,98.00
45.22,889.14,98.00
45.23,889.14,98.00
45.17,889.14,98.00
45.17,889.14,98.00
45.17,889.14,98.00
45.12,889.14,98.00
45.17,889.14,98.00
44.59,889.14,98.00
45.17,889.14,98.00
44.59,889.14,98.00
45.17,889.14,98.00
45.17,889.14,98.00
45.72,889.14,98.00
45.08,889.14,98.00
45.08,889.14,98.00
45.03,889.14,98.00
45.08,889.14,98.00
45.08,889.14,98.00
45.03,889.14,98.00
45.08,889.14,98.00
44.98,889.14,98.00
44.98,889.14,98.00
44.98,889.14,98.00
43.60,889.14,98.00
44.98,889.14,98.00
44.98,889.14,98.00
44.93,889.14,98.00
44.01,889.14,98.00
44.27,889.14,98.00
44.43,889.14,98.00
44.91,889.14,98.00
44.91,889.14,98.00
44.91,889.14,98.00
44.80,889.14,98.00
44.86,889.14,98.00
44.86,889.14,98.00
44.91,889.14,98.00
44.86,889.14,98.00
44.86,889.14,98.00
44.80,889.14,98.00
44.91,889.14,98.00
44.91,889.14,98.00
44.38,889.14,98.00
45.52,889.14,98.00
44.87,889.14,98.00
44.87,889.14,98.00
44.87,889.14,98.00
43.71,889.14,98.00
44.92,889.14,98.00
44.98,889.14,98.00
44.92,889.14,98.00
43.71,889.14,98.00
44.92,889.14,98.00
44.92,889.14,98.00
44.87,889.14,98.00
44.87,889.14,98.00
44.87,889.14,98.00
44.87,889.14,98.00
44.87,889.14,98.00
44.27,889.14,98.00
44.91,889.14,98.00
44.91,889.14,98.00
44.28,889.14,98.00
44.33,889.14,98.00
44.91,889.14,98.00
44.96,889.14,98.00
44.38,889.14,98.00
45.02,889.14,98.00
44.96,889.14,98.00
44.38,889.14,98.00
45.02,889.14,98.00
45.02,889.14,98.00
44.96,889.14,98.00
45.02,889.14,98.00
45.11,889.14,98.00
44.92,889.14,98.00
44.87,889.14,98.00
44.92,889.14,98.00
44.66,889.14,98.00
44.72,889.14,98.00
44.77,889.14,98.00
44.92,889.14,98.00
44.77,889.14,98.00
44.87,889.14,98.00
44.87,889.14,98.00
44.66,889.14,98.00
44.61,889.14,98.00
44.66,889.14,98.00
44.87,889.14,98.00
44.93,889.14,98.00
45.84,889.14,98.00
45.02,889.14,98.00
45.06,889.14,98.00
45.02,889.14,98.00
44.96,889.14,98.00
45.02,889.14,98.00
45.12,889.14,98.00
45.06,889.14,98.00
45.12,889.14,98.00
46.07,889.14,98.00
43.43,889.14,98.00
45.54,889.14,98.00
45.49,889.14,98.00
45.54,889.14,98.00
45.65,889.14,98.00
44.64,889.14,98.00
45.29,889.14,98.00
45.35,889.14,98.00
45.40,889.14,98.00
45.40,889.14,98.00
45.35,889.14,98.00
45.35,889.14,98.00
45.40,889.14,98.00
45.35,889.14,98.00
45.35,889.14,98.00
45.40,889.14,98.00
45.35,889.14,98.00
45.35,889.14,98.00
45.35,889.14,98.00
45.29,889.14,98.00
45.35,889.14,98.00
46.42,889.14,98.00
